merchant_id,merchant_avg_rating,seating_capacity,avg_daily_orders,merchant_reliability_score,chain_flag,cuisine_type,bias_type
5178,3.1734131351912804,11,92,0.5593279352513951,0,QSR,2
5179,4.076726204202045,89,49,0.6227771250096958,0,Bakery,1
5180,4.826459372558541,28,38,0.5133288624665138,1,QSR,1
5181,3.7759455087957727,58,121,0.5039802839827957,1,QSR,0
5182,4.659131662856737,87,86,0.6121877346401209,0,Fine Dining,1
5183,3.2673913087988726,97,69,0.8996604740046648,0,Bakery,0
5184,4.870788979335598,37,67,0.9523738290871935,1,Cafe,2
5185,4.502846635062605,57,22,0.695884182949299,0,Bakery,3
5186,4.882668785573803,46,85,0.7815992983033393,1,Bakery,1
5187,4.353234467105013,83,125,0.8530263009776904,0,Cafe,2
5188,3.7268078639988538,58,130,0.9764683496258633,0,Cafe,0
5189,4.876362345049445,57,59,0.9564661186487158,0,Fine Dining,2
5190,3.551133552618357,82,144,0.52859615169069,0,Casual Dining,3
5191,3.664345044123465,97,37,0.6240829216046404,1,Bakery,2
5192,4.40161683600348,38,38,0.5245722719775885,0,Bakery,1
5193,4.530632599050772,69,108,0.8082712104945257,0,Bakery,3
5194,4.858806967698308,38,76,0.8552466582363195,1,Bakery,3
5195,3.409604818112419,67,149,0.6541417061782557,0,Fine Dining,2
5196,4.5959960704384475,57,57,0.9269259540666073,0,Bakery,1
5197,4.477092106793927,32,101,0.7264063752057488,0,Cafe,2
5198,3.127589112507196,36,55,0.9991907575485063,0,Cafe,0
5199,3.774446282420414,16,107,0.5001998462946624,0,QSR,0
5200,3.565530914120197,58,138,0.5547448542092783,0,Fine Dining,0
5201,3.608980848708061,63,104,0.6508966214676701,0,QSR,0
5202,4.9658937591094015,77,43,0.5127537989768566,0,Bakery,1
5203,4.285554826959856,87,49,0.8911697288691254,0,Fine Dining,1
5204,4.435352315586999,51,47,0.5263858939356436,0,Fine Dining,2
5205,4.953235274630019,83,128,0.8744898166469136,0,Casual Dining,1
5206,3.754403564915277,68,54,0.5262842293947747,0,Casual Dining,2
5207,4.603680336905612,53,138,0.6263636323265228,0,QSR,1
5208,3.8690619266089907,35,53,0.9206384078292649,0,QSR,1
5209,4.7390673436299595,32,122,0.9755476471188621,0,Cafe,0
5210,3.3613150826226064,82,136,0.7072631713302562,1,Cafe,3
5211,4.895372354128559,17,95,0.9849694821562757,0,Cafe,1
5212,3.437543416821759,62,73,0.8134404618792712,0,Fine Dining,1
5213,3.6524410139618633,23,48,0.7079175612164657,1,Bakery,2
5214,4.512384468213561,80,46,0.9014006719839585,1,QSR,1
5215,3.787510283130813,16,32,0.6476642600701006,1,Cafe,0
5216,4.2164227535328935,18,61,0.6328981306801091,0,Fine Dining,0
5217,3.889147002138857,12,40,0.8282738384555371,0,Casual Dining,2
5218,4.484739874179564,87,89,0.6952436809840474,0,Bakery,2
5219,3.4566625047372215,26,29,0.5679590134724898,0,Casual Dining,0
5220,3.116915974473754,53,125,0.5334821176449545,0,Casual Dining,0
5221,3.5998587949461323,95,31,0.8939212881242387,1,Bakery,1
5222,3.9486173297368605,55,147,0.8379553659011723,0,Fine Dining,3
5223,3.336040104385357,99,147,0.7058991123033016,0,Casual Dining,0
5224,3.7095945793127774,67,80,0.9481138175855284,0,Fine Dining,1
5225,3.7999660365871373,37,45,0.7054283762212998,1,Casual Dining,2
5226,3.114783687376547,23,34,0.8551477357326918,0,Cafe,1
5227,4.166614496368409,18,41,0.9545576376036464,1,Bakery,0
5228,4.768686855942575,35,108,0.9203577293542218,1,QSR,2
5229,3.3034858259061046,11,84,0.7555523881697894,1,Bakery,2
5230,4.1956160268030285,84,40,0.8403181962233663,1,Casual Dining,2
5231,4.329478409821693,90,35,0.7068328883636845,0,Casual Dining,3
5232,3.8386693608385767,43,35,0.8235985861470569,1,Cafe,0
5233,4.40219517472854,28,61,0.628776219172698,0,Cafe,0
5234,3.821463086982024,48,60,0.7173710568847766,0,Bakery,3
5235,4.00927457595487,91,127,0.6047728688009195,0,QSR,1
5236,3.014706089108854,22,144,0.519092476339774,0,Bakery,1
5237,4.383440228269378,14,32,0.7942699252876861,0,QSR,2
5238,4.322685357889449,59,98,0.9322146726753988,0,Fine Dining,1
5239,3.0768017546526893,32,61,0.5127891373115958,0,Casual Dining,1
5240,3.736500214790266,97,140,0.598014870364648,1,Fine Dining,0
5241,4.958063681583335,38,35,0.73009252963521,0,Bakery,1
5242,3.8414731251372336,81,63,0.8329484084211267,0,QSR,1
5243,4.003890810263684,35,140,0.5856145968349432,0,QSR,2
5244,4.819860316319437,88,43,0.5283474144853122,0,Fine Dining,1
5245,4.434523751731513,66,45,0.7595243588634446,0,Cafe,0
5246,4.164140262248447,10,77,0.9093548565286544,1,Cafe,0
5247,4.595609362682145,37,28,0.5176174546563856,0,Fine Dining,1
5248,4.7287325329119465,71,145,0.674684725179513,0,Cafe,2
5249,3.913776143474534,56,38,0.8317573713966676,1,QSR,0
5250,3.950216729863671,87,47,0.5653710030512336,0,Bakery,0
5251,3.7721018713036716,68,64,0.6179733884463784,0,Cafe,1
5252,4.933412280036921,40,147,0.7677463218931331,1,QSR,1
5253,4.394332508580701,79,113,0.976615848182109,0,Bakery,3
5254,3.1664461324161444,58,35,0.643671309121878,0,QSR,2
5255,4.725919246626037,14,24,0.7437637106103552,0,Casual Dining,0
5256,3.961119881672536,40,71,0.6999654315322091,0,Bakery,1
5257,3.1375078128449747,46,25,0.9486983360150401,0,Casual Dining,0
5258,4.099434510326622,88,68,0.5359449320155578,1,Cafe,2
5259,3.8343285579514044,24,99,0.7830737956703822,0,Cafe,0
5260,4.75549880972525,61,117,0.923059849594972,0,QSR,0
5261,3.4079892072187747,78,126,0.9940587885312959,0,Fine Dining,0
5262,4.652929218984366,20,56,0.8493627487609037,1,QSR,1
5263,4.115377382370905,52,135,0.6899677378332623,1,Casual Dining,0
5264,3.109220606426938,79,36,0.705912176266972,1,Bakery,0
5265,4.943690602650969,32,51,0.6758411098713819,0,Fine Dining,0
5266,4.0252304882064,49,44,0.8018065499034768,1,QSR,2
5267,3.581753708463165,72,41,0.8697028853591255,1,Casual Dining,0
5268,3.938813683978516,11,80,0.9097337817944655,0,Casual Dining,0
5269,4.715715567034978,88,145,0.7082965548415859,1,Cafe,1
5270,3.609806248770127,96,63,0.8583542511295197,1,QSR,2
5271,3.385352792973401,95,121,0.9581112960148882,1,QSR,1
5272,3.258142493861763,82,39,0.9604123972253527,1,Casual Dining,1
5273,3.5957187967804227,56,128,0.8520145013573213,1,QSR,0
5274,4.560096174080087,39,107,0.8184510964062681,1,Cafe,1
5275,3.9432527303905234,25,66,0.7657630377625033,0,Fine Dining,0
5276,3.45496320738708,68,70,0.5915988340910643,1,Casual Dining,3
5277,3.332369999219498,56,58,0.5618148263027092,0,Cafe,1
5278,3.6654589530207584,39,33,0.7428555033946902,1,Cafe,0
5279,4.879848745771418,18,40,0.5797220781037297,1,Bakery,1
5280,3.6860534251800487,74,119,0.7884999628346681,1,Fine Dining,1
5281,4.976248151909271,68,116,0.8228513651506091,1,Cafe,0
5282,3.9704609115307123,73,20,0.7628077987600204,0,Bakery,0
5283,3.358327836580302,17,128,0.5182133562563068,0,Bakery,0
5284,4.782280183587019,61,101,0.528863979401166,0,QSR,0
5285,3.9207107462696538,27,37,0.5566705923407427,0,Cafe,1
5286,4.419342687009049,91,77,0.5768229024941696,0,Casual Dining,2
5287,4.967423166418303,67,145,0.9949413068846666,0,QSR,3
5288,3.100350700639948,58,92,0.6722475084315612,0,Fine Dining,3
5289,3.1933891195751345,41,129,0.6459866868206431,0,Casual Dining,1
5290,4.440913482925512,57,71,0.5261333178321146,0,Casual Dining,1
5291,3.5636500065909438,54,65,0.8176601953427982,1,Bakery,0
5292,3.368602793900198,63,126,0.8260953925656404,0,Cafe,2
5293,3.078723759639459,94,32,0.5877243447893323,0,Bakery,1
5294,3.0436934239724036,55,115,0.9596207704623065,1,Bakery,0
5295,4.548971206239582,40,36,0.9002467732975636,0,Cafe,3
5296,3.2688668547391,46,86,0.615159658403754,0,Cafe,2
5297,3.9354412319423018,25,80,0.7429248654582687,0,Cafe,1
5298,4.211793630358966,55,84,0.729195428099425,1,Bakery,0
5299,3.8567036011376925,55,108,0.6742602221711604,0,Cafe,0
5300,3.054213304672466,87,75,0.9088173564128066,1,Cafe,0
5301,4.567003005175818,97,24,0.5546322428105754,0,Casual Dining,3
5302,3.021026449083307,98,120,0.7076571199138963,0,Bakery,3
5303,4.523779788754968,70,106,0.7140155652746085,0,Cafe,0
5304,4.786608987576246,55,80,0.7343628023070898,0,Bakery,1
5305,3.8656798421143446,60,88,0.9306749955493143,1,Fine Dining,2
5306,4.0710849461955965,71,82,0.6090834351007506,0,QSR,0
5307,3.9539667852353073,44,63,0.5514615867561363,1,Casual Dining,1
5308,3.7784172372468774,90,47,0.808904231410554,0,Casual Dining,2
5309,4.7748490707407205,51,32,0.5869172374890236,0,Bakery,0
5310,4.787867021339981,54,49,0.5374660429273099,0,Cafe,3
5311,3.6716327292830693,77,82,0.7133246102855267,1,Bakery,1
5312,4.230139508029396,84,92,0.6098232154290705,0,QSR,0
5313,4.853815124291728,56,76,0.6806083094339919,0,Casual Dining,2
5314,4.924116997882703,88,83,0.6298555400512287,0,Casual Dining,0
5315,4.017918080844095,39,71,0.5463182313617079,0,QSR,1
5316,3.905649610568654,33,82,0.7801736014621008,0,Bakery,0
5317,3.5573886318570516,75,112,0.5135092090197428,0,Casual Dining,3
5318,4.91774374638082,52,126,0.9831876739971998,1,Cafe,1
5319,3.2856286089457347,43,128,0.6706652608674831,0,Bakery,0
5320,4.1596591520954505,32,107,0.8475787552449019,1,Cafe,1
5321,3.5651005350372778,70,64,0.9051814362737249,0,Fine Dining,0
5322,3.5580165806955932,46,127,0.6395523977697776,0,QSR,0
5323,3.8099371747523767,22,65,0.8743693545550342,1,Casual Dining,3
5324,4.997585871631309,80,96,0.9162104277123548,0,QSR,2
5325,3.109932613679644,16,65,0.6206586169058068,0,QSR,1
5326,4.157083636407063,51,148,0.9962473384480364,0,Cafe,3
5327,3.1651443160705544,47,111,0.5103443414210447,1,Casual Dining,1
5328,3.309041659981038,61,31,0.6085002401177706,0,Fine Dining,0
5329,3.8791258835457976,53,107,0.8900103781384965,1,QSR,2
5330,4.020920262692883,73,92,0.5970655125278764,0,Cafe,1
5331,3.517584816729048,22,121,0.8491299316531032,0,Cafe,1
5332,3.6329142617488324,97,118,0.9277652024914518,0,Casual Dining,0
5333,3.173934040511866,37,77,0.9796071363171301,1,Bakery,1
5334,3.606439567688501,91,147,0.7371237577001348,1,Bakery,1
5335,4.933116878761088,10,136,0.9855545614910587,0,Fine Dining,1
5336,4.889414763344964,52,54,0.7058111483408394,0,Cafe,0
5337,3.66975658027397,51,103,0.6090640198371928,0,Bakery,0
5338,4.141707872557523,59,85,0.7569609265423627,0,QSR,0
5339,4.819190782221889,69,45,0.8249116221557463,0,Fine Dining,2
5340,3.0123676452817936,10,61,0.728981658024972,1,QSR,0
5341,4.621367140675184,60,96,0.7834862219833958,0,Bakery,1
5342,4.896739105577838,25,49,0.7082045938635944,1,Cafe,0
5343,3.182651468667114,48,135,0.7623809770106249,0,Bakery,3
5344,3.322895372065842,24,55,0.9762978359732808,0,Fine Dining,0
5345,4.921492605542711,42,38,0.749915576268166,1,Fine Dining,0
5346,4.075080287280692,96,41,0.6265898164046302,0,QSR,1
5347,3.0283932689434474,62,84,0.8793733107562853,0,QSR,0
5348,3.5152639975270583,26,76,0.6687922288907746,1,Fine Dining,2
5349,3.8998873485377192,98,30,0.9081035854106954,0,QSR,0
5350,4.385817822049535,15,45,0.5284209944919426,0,Casual Dining,2
5351,4.466320756273599,40,38,0.6660889885543457,0,Fine Dining,1
5352,4.990843025850912,78,102,0.5471799541303197,0,QSR,1
5353,3.5750223987675183,49,86,0.5426589121229157,0,Bakery,0
5354,4.076440203736951,39,75,0.8291947795862187,0,Cafe,0
5355,4.06664709571921,78,37,0.6926674006768037,0,Casual Dining,0
5356,3.811290518894475,85,132,0.9357394709925563,0,Casual Dining,0
5357,3.3383237876848404,16,24,0.7582025689367646,1,Cafe,2
5358,4.9549131263676855,22,131,0.6476716105861413,0,Cafe,1
5359,4.706634373333172,13,134,0.8604444439810974,0,Bakery,1
5360,3.9966660565884746,59,86,0.8120083957928499,0,Cafe,0
5361,4.20649084536806,12,89,0.8997973104146018,1,Casual Dining,1
5362,3.454522107119325,21,71,0.8217941381709425,0,Bakery,2
5363,4.087574140783493,74,146,0.5835067085494601,0,Cafe,2
5364,4.389940266242951,36,84,0.835155018833533,0,Bakery,1
5365,4.030334056773178,59,99,0.6957745988079052,1,Bakery,1
5366,4.980570341169883,86,132,0.731571515128784,0,QSR,0
5367,4.222683312495453,26,130,0.9607822878686724,0,Cafe,1
5368,3.741947425184338,81,72,0.6799820231488736,0,QSR,2
5369,4.5443040552316765,41,135,0.8059795714954194,0,Casual Dining,0
5370,3.340925023163284,93,91,0.6817408667061198,1,Bakery,1
5371,3.769031627412533,60,40,0.5473637426788959,1,Casual Dining,0
5372,3.6939179007551717,26,122,0.7267626710241503,0,Bakery,2
5373,3.8636141902155545,43,126,0.798530752229826,1,Cafe,0
5374,4.563559651857453,44,82,0.7037516460187994,0,Fine Dining,2
5375,3.968346064326815,33,96,0.6953330923390921,1,Cafe,0
5376,4.588028900531926,63,94,0.9101892569471985,0,Bakery,2
5377,4.152977806279732,27,82,0.5148425861447351,0,Fine Dining,1
5378,3.6841388693151105,59,86,0.6477926983700599,1,Fine Dining,1
5379,4.6199574873669444,55,55,0.9058786326886058,1,Cafe,1
5380,3.4765793411061834,57,56,0.9602650743055818,1,Casual Dining,0
5381,3.4487659595995908,42,112,0.7061497929204141,1,Cafe,1
5382,4.0090058481096715,96,94,0.9443971215980382,0,Bakery,0
5383,3.5216984919241776,98,134,0.5994650610625163,0,Casual Dining,0
5384,3.0181740699024324,36,96,0.6107135339300863,0,Bakery,0
5385,4.296595054597603,10,32,0.9230956882924017,0,Casual Dining,1
5386,4.022187642944796,94,57,0.9516288706703091,0,QSR,2
5387,3.891035628986322,68,36,0.6114028839813337,0,Casual Dining,0
5388,4.933937029236631,19,142,0.5296620949843056,0,QSR,0
5389,4.142398367925828,34,133,0.5451620685276439,0,Bakery,2
5390,4.726863155578769,93,45,0.6306904176881816,0,Cafe,1
5391,3.2789004724103203,66,51,0.8807245385733975,0,Bakery,2
5392,4.138412926258855,75,105,0.7549959138981415,0,Cafe,0
5393,4.735959253461806,24,117,0.7277944211213848,1,QSR,1
5394,4.166211514559796,37,110,0.7920699655830005,0,Cafe,3
5395,4.436028356254003,22,140,0.945111556731093,0,Bakery,1
5396,3.7440871356244148,23,76,0.5452151897828288,0,Bakery,1
5397,3.1848990340741334,75,126,0.8473620638182906,1,Bakery,1
5398,3.915800590254143,43,41,0.9633954228277026,0,Casual Dining,2
5399,3.788958781677715,34,131,0.6066750208792,1,Bakery,2
5400,4.734120364757895,63,104,0.9188861579809172,0,Casual Dining,0
5401,3.4879906047049447,88,99,0.8490123553797511,0,Fine Dining,0
5402,4.933468455070216,21,92,0.5072342680365723,0,QSR,1
5403,4.916276239608992,18,96,0.6158058401810641,1,Fine Dining,0
5404,3.4952632861428774,40,93,0.8029223804479404,0,Fine Dining,0
5405,3.696103910954641,87,146,0.7512001697456059,0,Casual Dining,2
5406,4.79111148174777,62,140,0.763968126263433,0,Casual Dining,0
5407,4.933244441792215,52,104,0.6159652123034114,0,QSR,1
5408,3.886878205672088,47,101,0.8375017353543133,1,QSR,0
5409,3.641994091281796,51,40,0.6332091854683884,0,QSR,1
5410,4.052188026503084,81,93,0.6947174832392269,0,Bakery,0
5411,4.375538412731469,57,28,0.684457957940038,0,Bakery,1
5412,3.5469490307499596,76,32,0.8360125110599492,0,QSR,2
5413,4.472946349238145,75,36,0.5451263808416087,0,Casual Dining,2
5414,3.103314714229282,25,145,0.6027709505200927,0,Fine Dining,1
5415,3.098588985528833,92,106,0.600248535342534,0,QSR,0
5416,3.7725754102910907,25,35,0.5542123370578551,1,QSR,2
5417,3.706946384121441,40,43,0.6037974894182295,0,Fine Dining,1
5418,3.6312664307343043,67,94,0.8035301339616772,1,Cafe,0
5419,3.98203952533782,37,122,0.8660840854370941,1,QSR,0
5420,3.6414671646231422,13,105,0.8301517234845613,0,QSR,0
5421,3.384515836936184,19,124,0.7375940689904412,0,Bakery,0
5422,3.6189390981772016,60,61,0.5262172855480318,1,Fine Dining,0
5423,4.94980854562047,27,37,0.9795035053433876,1,QSR,0
5424,3.8222268339896974,56,97,0.5840382304187459,0,QSR,0
5425,3.8894255537166718,41,111,0.8342106852028355,0,Cafe,1
5426,4.15308997990228,39,30,0.9564453077410555,0,Fine Dining,0
5427,4.966681536828453,45,145,0.8488885479904943,0,QSR,2
5428,3.483202552871526,18,116,0.6090248200944751,1,Cafe,0
5429,4.362564221064868,45,72,0.6578981493820115,0,QSR,3
5430,4.4319693870834485,38,102,0.5151029335055476,1,Casual Dining,0
5431,4.214648833586132,25,66,0.8063791204210567,0,Cafe,2
5432,3.1771566792732884,30,71,0.8064964904407833,0,Casual Dining,0
5433,4.3537445516551525,73,76,0.8627502906881896,0,QSR,3
5434,3.128189422072351,75,94,0.5054981446378106,0,Cafe,1
5435,4.192285299099794,68,78,0.9089206444122333,1,Fine Dining,0
5436,4.479162354443485,37,88,0.8693554787001541,0,Bakery,0
5437,3.421939781239901,64,105,0.5704433047620444,1,QSR,3
5438,4.683244015085548,40,90,0.6738133046344893,1,Cafe,0
5439,3.0607076110660083,42,52,0.8192624464521083,0,Casual Dining,0
5440,4.687625727316612,96,22,0.7478984374701639,0,Cafe,0
5441,3.92065810128553,69,47,0.5575471319506312,1,Fine Dining,0
5442,3.435175879863289,50,20,0.5436726875682949,0,Cafe,0
5443,3.267556289987936,90,145,0.8907281495540458,1,Casual Dining,2
5444,4.906614335164745,55,132,0.5779835590089049,0,QSR,1
5445,3.1453311751623136,58,66,0.5860463369652218,0,Casual Dining,0
5446,3.398186839871851,74,56,0.9154615626783789,1,Casual Dining,2
5447,3.695644694866092,51,105,0.8060698172816085,1,Casual Dining,1
5448,4.240469697922241,32,67,0.8023578040769862,1,Bakery,0
5449,4.0896021705521965,36,127,0.73967288568167,0,QSR,0
5450,3.251286984824628,98,38,0.7844975072011455,1,Bakery,3
5451,3.579455967476429,41,102,0.8008848451859055,0,Cafe,1
5452,3.477503542172048,92,84,0.9839131174217901,0,QSR,2
5453,3.427085708980683,97,45,0.6114866537337896,1,QSR,0
5454,3.8222886729599743,12,118,0.6072812098502296,0,Cafe,1
5455,4.408062905183314,69,96,0.5286092438526578,0,Cafe,0
5456,3.434905864434472,85,89,0.8290993994046612,0,Casual Dining,1
5457,3.733357759405963,88,62,0.7745210904111309,0,QSR,0
5458,3.7818348536823247,26,89,0.5556196019233199,1,Fine Dining,1
5459,4.95291305887082,41,78,0.6822694675590937,0,Casual Dining,3
5460,4.909332713758138,16,22,0.5893316026656019,1,QSR,1
5461,4.600275165504152,92,104,0.6657408702004308,1,Cafe,0
5462,3.48331784163837,80,114,0.975632084697305,0,Cafe,0
5463,3.1360746281833394,78,97,0.8416594194402645,0,Fine Dining,1
5464,3.6338082754412495,67,120,0.503784550397571,0,QSR,1
5465,3.5335890988676617,49,102,0.6262540368920618,1,Bakery,1
5466,4.011851600292788,94,103,0.5051807735388896,0,Casual Dining,3
5467,4.555455820135586,57,140,0.8574342493843403,1,QSR,3
5468,4.716645877757716,60,72,0.7347109010277392,0,Bakery,2
5469,4.689728170821017,66,133,0.9970093459071947,0,Cafe,0
5470,3.7193511224461355,80,25,0.8667916305113291,0,Cafe,3
5471,4.374468686921366,46,37,0.758956471353941,0,Bakery,0
5472,3.6256683950484403,96,73,0.9023527141040676,1,Bakery,0
5473,3.121811086470365,84,146,0.852401825617038,1,Fine Dining,0
5474,4.403130531205885,83,44,0.6218880888179936,0,QSR,2
5475,3.0196551051395755,94,82,0.7651291374137583,0,Cafe,0
5476,3.818365174916977,64,134,0.7779993624170354,0,Casual Dining,0
5477,3.6587585386041512,50,70,0.7256158493039018,0,Cafe,0
5478,4.386755077037705,29,47,0.589596311427681,0,QSR,0
5479,4.532490945520758,42,92,0.6116845258289435,0,Bakery,1
5480,3.6081892719425674,49,91,0.6405237004779808,0,Fine Dining,1
5481,4.623254028889707,43,104,0.5051275746890819,0,Cafe,2
5482,3.5878335210098675,71,129,0.9584719460847546,1,Fine Dining,1
5483,3.8926527199731225,28,49,0.8430479957917394,0,Bakery,0
5484,4.454037054028268,52,28,0.8448086578922354,0,QSR,1
5485,4.385840458449577,78,101,0.7861653069045607,0,Cafe,2
5486,4.9747369446244,72,83,0.8446554040805296,1,QSR,0
5487,3.4503220484318637,19,57,0.9909312749368182,0,Casual Dining,0
5488,4.324635827079165,22,138,0.6925801688172466,0,QSR,0
5489,4.219363816551555,14,41,0.8562627934382818,1,Bakery,1
5490,4.83019690898006,67,118,0.6797645021887642,0,Bakery,1
5491,3.31272428328975,68,125,0.927144399373413,0,Casual Dining,2
5492,4.503596327173866,85,83,0.9290143034450176,0,QSR,0
5493,4.1365372325375365,68,28,0.9511332127117424,1,Bakery,2
5494,3.549331739575811,86,145,0.5027316621209392,0,Bakery,3
5495,3.948869828294348,95,114,0.6490957224980474,0,Bakery,0
5496,3.667553194139596,24,107,0.5669621756007981,0,Bakery,1
5497,4.1586268055769215,86,132,0.7269930989450784,0,Fine Dining,2
5498,4.7780012216293315,10,91,0.7477248213396489,0,Cafe,1
5499,4.1386099688244045,47,69,0.6279520214148278,0,Fine Dining,1
5500,4.263444836653168,62,100,0.8617232460225352,0,Bakery,3
5501,4.037495694229419,61,52,0.6348848585944846,0,QSR,1
5502,3.102331012890952,10,82,0.9269456876416793,0,Fine Dining,0
5503,3.4657171137521887,20,124,0.5888296840708934,0,Casual Dining,2
5504,3.9840034588641657,67,118,0.6836176473826419,0,Cafe,0
5505,3.6204705674894093,49,25,0.8111188792121525,0,QSR,0
5506,3.3635271955223884,95,28,0.8026675352316266,0,Fine Dining,0
5507,4.008265683836877,69,120,0.5390145560025718,0,Cafe,0
5508,3.645619586895701,53,80,0.9231293060954742,1,Fine Dining,3
5509,3.5162152863468297,15,118,0.7990324667148876,1,Casual Dining,1
5510,3.9279708348807616,37,77,0.9349297743535843,1,Bakery,3
5511,3.2665685161643463,40,79,0.9338177891139343,0,Casual Dining,2
5512,4.855491466150815,17,54,0.7729593451875155,0,Bakery,0
5513,4.735404195838478,14,66,0.955390728655719,1,Cafe,0
5514,4.415241171481071,63,65,0.924203899406728,0,Fine Dining,0
5515,3.2124276551769126,26,106,0.9790614722808855,0,Fine Dining,1
5516,4.551754508939386,47,23,0.9252491992797032,1,Casual Dining,2
5517,4.615914656218038,18,29,0.9106019255005747,0,QSR,1
5518,4.535529235428675,83,126,0.7346802403384558,0,Cafe,3
5519,3.227931774238482,93,94,0.6060155301889638,0,Bakery,3
5520,4.287815914135529,87,59,0.955354366537743,1,Cafe,0
5521,4.668649591498797,23,146,0.8612745932230379,1,Casual Dining,2
5522,4.154706802439335,35,138,0.6408739320992601,1,Fine Dining,2
5523,4.292814750456178,71,92,0.6704978613778212,0,Bakery,1
5524,3.916726958852612,34,59,0.8430392559286103,0,Bakery,0
5525,4.057414639768105,89,115,0.7389086541768355,0,Bakery,0
5526,3.0687537167034504,45,42,0.5407412809231842,0,Bakery,0
5527,4.277926043946569,89,134,0.5707239728728285,1,Cafe,0
5528,3.1628944257823184,42,135,0.8728243417561556,0,Cafe,1
5529,3.870029188680447,12,40,0.6642847642409154,0,Casual Dining,1
5530,3.5853101953348157,96,22,0.7538247142010196,0,Fine Dining,0
5531,4.090855900423426,20,65,0.883310739126763,0,Fine Dining,0
5532,3.266832671046414,67,109,0.8755877968530262,0,Cafe,0
5533,4.383286803946636,73,98,0.5835075134436369,0,Casual Dining,0
5534,4.5900230738569405,27,146,0.5491969321995176,0,QSR,3
5535,3.326708899486313,56,72,0.795576146482545,0,Bakery,0
5536,3.208626174703764,53,40,0.8708164369656197,0,Fine Dining,0
5537,3.291030965574718,68,109,0.5745199609977052,1,Bakery,0
5538,4.754255123797003,59,132,0.6859776436636373,0,Fine Dining,2
5539,4.056378523512713,78,70,0.9351389979838203,0,QSR,1
5540,3.9345219920150054,97,87,0.9721115707801605,0,Fine Dining,1
5541,3.2134236382047083,38,135,0.7270348804748421,0,QSR,1
5542,4.299112013513923,99,102,0.5397579670154165,1,Fine Dining,0
5543,4.73599918379018,76,114,0.6288482281011887,1,Cafe,0
5544,4.6563717386469055,11,48,0.6164849601577664,0,Bakery,1
5545,4.252109417961602,34,129,0.6194818602705285,0,Casual Dining,1
5546,3.150557433303347,28,90,0.7469408526896251,0,Casual Dining,0
5547,3.224794054352026,49,57,0.7916128258457855,0,Fine Dining,2
5548,3.0986179742196494,11,146,0.5612547943399677,1,Casual Dining,0
5549,3.5149584329849386,92,91,0.9446780032641672,0,Bakery,1
5550,3.2713229343207555,74,78,0.8099869116405574,0,Cafe,1
5551,3.5200960805048678,71,47,0.7986258651340027,0,Cafe,1
5552,3.7701161114379236,63,65,0.993639499192142,0,QSR,1
5553,4.885965568142272,54,90,0.8140719887465626,0,Casual Dining,1
5554,4.220752119563384,58,57,0.9644795746505925,1,Bakery,2
5555,4.669947571365925,78,136,0.6431284861798958,0,Casual Dining,1
5556,4.420703001424664,47,127,0.6200647451732488,1,Bakery,2
5557,3.2250062610532635,13,114,0.7582593434122266,0,QSR,0
5558,4.471840812747898,26,82,0.7543044738183331,1,Casual Dining,2
5559,3.550197763118249,62,122,0.6132418247419484,0,Cafe,0
5560,4.278215693989413,94,24,0.8498278284499738,0,QSR,3
5561,3.681923947285977,62,126,0.5148169096183466,0,Casual Dining,3
5562,4.995344526529318,40,77,0.8453152362747263,0,Cafe,3
5563,3.527102958993556,31,26,0.7285889430616501,0,Cafe,0
5564,3.5582609415485393,20,106,0.8445037554225395,0,Bakery,0
5565,4.861344511124797,43,116,0.7385403153207595,0,Cafe,0
5566,3.049288809272645,24,64,0.9886668914423475,0,Fine Dining,2
5567,4.393377975746394,19,35,0.6673424755515589,1,Casual Dining,0
5568,4.4506527814717565,62,83,0.9912864685011942,0,Casual Dining,1
5569,4.672757154820799,57,56,0.5324869712394877,0,Bakery,0
5570,4.94887862127695,40,28,0.8418803873787783,0,Cafe,0
5571,4.951203838313305,46,109,0.727109603392456,1,Bakery,0
5572,3.130553515132928,37,93,0.9110688127648501,1,Fine Dining,2
5573,4.643678645505805,40,144,0.894808034858499,0,Bakery,2
5574,4.292619867314762,79,70,0.9001050914379687,1,Casual Dining,0
5575,4.294684268746183,23,51,0.5473692996512598,1,Bakery,0
5576,3.2566998532293896,96,107,0.9111828499306474,0,Casual Dining,2
5577,4.300374332891307,25,45,0.6070200787218805,0,QSR,0
5578,4.964965161202496,34,85,0.5128401319295174,0,Fine Dining,0
5579,4.823637139078894,48,92,0.6088693598422057,0,Fine Dining,2
5580,3.878261321609701,75,69,0.7396425523499164,0,Casual Dining,2
5581,3.0798959465721887,47,64,0.8710556799557161,0,QSR,0
5582,3.7245869800004097,50,106,0.6093162404164268,0,Cafe,0
5583,4.65278062320111,49,52,0.5565037740451357,0,Bakery,0
5584,4.402998202930332,73,38,0.8229836275119711,1,Cafe,1
5585,3.918687311187913,98,132,0.9919490181800088,0,QSR,1
5586,3.110203070317662,25,41,0.800435151042809,0,Fine Dining,0
5587,3.8537894556466052,91,116,0.845528682061711,1,Cafe,3
5588,3.9380498794357672,86,24,0.78058372187321,0,QSR,1
5589,4.857111065788272,68,145,0.891174222114252,0,Fine Dining,2
5590,4.282172207164319,20,97,0.9879022101047223,0,Cafe,0
